,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
,Eddie Griffin_2006,MIN,24,70,30,40,1359,320,            130,            370,35.1,            16,            82,19.5,44,74,59.5,            107,            282,            389,            40,            43,            13,            148,            125,            1286.8,6,0,-155
,Eddie House_2006,PHX,28,81,53,28,1421,796,            320,            759,42.2,            123,            316,38.9,33,41,80.5,            15,            117,            132,            148,            76,            42,            12,            96,            1262.4,0,0,80
,Eddie Jones_2006,MEM,34,75,45,30,2437,885,            292,            722,40.4,            133,            374,35.6,168,215,78.1,            35,            244,            279,            177,            93,            131,            27,            201,            1866.3,1,0,315
,Eddy Curry_2006,NYK,23,72,20,52,1866,979,            336,            597,56.3,            0,            0,0.0,307,486,63.2,            145,            287,            432,            19,            179,            28,            56,            239,            1598.9,10,0,-389
,Eduardo Najera_2006,DEN,29,64,33,31,1449,347,            127,            301,42.2,            4,            12,33.3,89,114,78.1,            128,            197,            325,            52,            54,            53,            34,            165,            1022.0,3,0,0
,Elton Brand_2006,LAC,27,79,44,35,3099,1953,            756,            1435,52.7,            1,            3,33.3,440,568,77.5,            236,            554,            790,            208,            173,            81,            201,            227,            3886.0,45,0,185
,Emeka Okafor_2006,CHA,23,26,8,18,874,344,            131,            316,41.5,            0,            0,0.0,82,125,65.6,            94,            167,            261,            31,            53,            22,            50,            88,            866.7,16,0,-70
,Eric Piatkowski_2006,CHI,35,29,14,15,228,59,            24,            61,39.3,            9,            33,27.3,2,5,40.0,            4,            19,            23,            13,            11,            6,            1,            20,            116.1,0,0,20
,Eric Snow_2006,CLE,33,82,50,32,2351,391,            163,            399,40.9,            1,            10,10.0,64,93,68.8,            38,            160,            198,            346,            116,            76,            19,            218,            1316.6,1,0,78
,Eric Williams_2006,TOR,33,28,9,19,352,91,            29,            75,38.7,            5,            18,27.8,28,38,73.7,            10,            40,            50,            15,            15,            7,            2,            55,            185.5,0,0,-53
,Erick Dampier_2006,DAL,30,82,60,22,1934,469,            171,            347,49.3,            0,            0,0.0,127,215,59.1,            273,            367,            640,            51,            115,            27,            106,            263,            1597.5,7,0,239
,Ervin Johnson_2006,MIL,38,18,9,9,81,15,            7,            17,41.2,            0,            0,0.0,1,2,50.0,            5,            19,            24,            2,            5,            1,            2,            23,            50.8,0,0,-35
,Esteban Batista_2006,ATL,22,57,14,43,495,101,            34,            80,42.5,            0,            1,0.0,33,53,62.3,            61,            83,            144,            7,            38,            15,            11,            111,            324.3,1,0,-8
,Etan Thomas_2006,WAS,28,71,35,36,1121,337,            131,            246,53.3,            0,            0,0.0,75,125,60.0,            99,            180,            279,            14,            51,            20,            68,            148,            905.8,1,0,2
,Fabricio Oberto_2006,SAS,31,59,46,13,490,103,            44,            93,47.3,            0,            2,0.0,15,27,55.6,            57,            66,            123,            27,            28,            9,            11,            91,            323.1,0,0,-37
,Flip Murray_2006,CLE,26,76,35,41,2112,851,            321,            768,41.8,            37,            141,26.2,172,242,71.1,            33,            120,            153,            197,            135,            68,            11,            133,            1432.1,0,0,-66
,Francisco Elson_2006,DEN,30,72,39,33,1579,352,            151,            284,53.2,            1,            5,20.0,49,74,66.2,            99,            240,            339,            47,            65,            54,            45,            211,            1061.3,3,0,60
,Francisco Garcia_2006,SAC,24,67,36,31,1301,377,            130,            325,40.0,            39,            137,28.5,78,101,77.2,            39,            146,            185,            94,            75,            41,            47,            135,            929.0,1,0,-31
,Fred Jones_2006,IND,27,68,33,35,1837,651,            233,            559,41.7,            63,            187,33.7,122,160,76.3,            18,            152,            170,            154,            107,            55,            20,            142,            1204.0,0,0,2
,Gary Payton_2006,MIA,37,81,52,29,2305,626,            230,            547,42.0,            66,            230,28.7,100,126,79.4,            34,            199,            233,            257,            102,            71,            10,            169,            1432.1,0,0,124
,Gerald Fitch_2006,MIA,23,18,12,6,239,84,            30,            89,33.7,            7,            26,26.9,17,23,73.9,            7,            23,            30,            33,            15,            7,            5,            28,            190.5,0,0,-6
,Gerald Green_2006,BOS,20,32,13,19,374,167,            66,            138,47.8,            6,            20,30.0,29,37,78.4,            10,            31,            41,            18,            22,            13,            4,            41,            272.2,0,0,-37
,Gerald Wallace_2006,CHA,23,55,19,36,1895,836,            317,            589,53.8,            14,            50,28.0,188,306,61.4,            123,            289,            412,            96,            99,            138,            115,            150,            2134.4,10,0,-58
,Gilbert Arenas_2006,WAS,24,80,40,40,3384,2346,            746,            1668,44.7,            199,            540,36.9,655,799,82.0,            59,            221,            280,            484,            297,            161,            25,            286,            3669.0,9,0,207
,Gordan Giricek_2006,UTA,29,37,18,19,956,393,            166,            383,43.3,            18,            59,30.5,43,57,75.4,            15,            55,            70,            63,            63,            16,            4,            87,            568.5,0,0,-82
,Grant Hill_2006,ORL,33,21,6,15,613,318,            119,            243,49.0,            2,            8,25.0,78,102,76.5,            15,            65,            80,            48,            35,            24,            6,            50,            541.0,0,0,-45
,Greg Buckner_2006,DEN,29,73,41,32,1758,491,            181,            417,43.4,            86,            243,35.4,43,55,78.2,            31,            178,            209,            127,            52,            87,            20,            180,            1201.3,0,0,13
,Greg Ostertag_2006,UTA,33,60,30,30,807,146,            61,            124,49.2,            0,            0,0.0,24,48,50.0,            82,            143,            225,            58,            46,            6,            66,            129,            673.0,0,0,-143
,Ha Ha_2006,POR,20,27,4,23,212,44,            18,            31,58.1,            0,            0,0.0,8,17,47.1,            14,            35,            49,            1,            14,            3,            8,            41,            123.3,0,0,-56
,Hakim Warrick_2006,MEM,23,68,42,26,724,278,            101,            228,44.3,            0,            0,0.0,76,115,66.1,            43,            101,            144,            30,            56,            14,            21,            113,            544.8,0,0,-78
,Hedo Turkoglu_2006,ORL,27,78,35,43,2615,1165,            398,            877,45.4,            114,            283,40.3,255,296,86.1,            70,            263,            333,            216,            130,            70,            21,            234,            2031.6,1,0,-55
,Howard Eisley_2006,DEN,33,32,17,15,394,101,            34,            103,33.0,            13,            42,31.0,20,24,83.3,            3,            30,            33,            69,            21,            11,            2,            34,            262.1,0,0,-68
,Ike Diogu_2006,GSW,22,69,26,43,1031,486,            175,            334,52.4,            0,            0,0.0,136,168,81.0,            95,            134,            229,            29,            78,            15,            30,            164,            861.3,3,0,-78
,Ime Udoka_2006,NYK,28,8,3,5,114,22,            9,            24,37.5,            1,            3,33.3,3,6,50.0,            3,            14,            17,            6,            2,            1,            0,            8,            52.4,0,0,-13
,Ira Newble_2006,CLE,31,36,23,13,353,48,            17,            57,29.8,            3,            13,23.1,11,16,68.8,            21,            35,            56,            9,            12,            5,            10,            47,            161.7,0,0,-19
,JR Smith_2006,NOK,20,55,24,31,989,423,            144,            366,39.3,            52,            140,37.1,83,101,82.2,            19,            91,            110,            58,            54,            37,            4,            90,            711.0,1,0,-121
,Jackie Butler_2006,NYK,21,55,16,39,740,292,            117,            215,54.4,            0,            0,0.0,58,77,75.3,            67,            116,            183,            25,            62,            17,            31,            127,            631.1,0,0,113
,Jackson Vroman_2006,NOK,25,41,22,19,406,73,            26,            66,39.4,            0,            0,0.0,21,44,47.7,            33,            53,            86,            11,            21,            12,            11,            78,            240.7,0,0,25
,Jacque Vaughn_2006,NJN,31,80,48,32,1234,274,            107,            245,43.7,            1,            6,16.7,59,81,72.8,            16,            75,            91,            123,            52,            42,            1,            140,            644.7,0,0,-186
,Jake Tsakalidis_2006,MEM,27,51,30,21,732,257,            100,            165,60.6,            0,            0,0.0,57,87,65.5,            78,            134,            212,            13,            39,            14,            32,            107,            629.9,5,0,123
,Jake Voskuhl_2006,CHA,28,51,16,35,818,270,            114,            261,43.7,            1,            3,33.3,41,60,68.3,            62,            121,            183,            39,            33,            26,            23,            157,            662.1,0,0,-27
,Jalen Rose_2006,NYK,33,72,21,51,1982,887,            290,            685,42.3,            59,            172,34.3,248,318,78.0,            28,            183,            211,            181,            115,            30,            13,            156,            1425.7,1,0,-260
,Jamaal Magloire_2006,MIL,28,82,40,42,2464,752,            287,            615,46.7,            0,            0,0.0,178,333,53.5,            220,            558,            778,            56,            166,            29,            80,            276,            1930.6,17,0,-101
,Jamaal Tinsley_2006,IND,28,42,20,22,1122,390,            158,            386,40.9,            16,            70,22.9,58,91,63.7,            35,            98,            133,            211,            109,            49,            6,            96,            922.1,1,0,26
,Jamal Crawford_2006,NYK,26,79,21,58,2555,1128,            366,            879,41.6,            101,            293,34.5,295,357,82.6,            36,            212,            248,            301,            175,            87,            15,            150,            2008.1,3,0,-307
,Jamal Sampson_2006,SAC,23,12,5,7,39,10,            5,            7,71.4,            0,            0,0.0,0,2,0.0,            5,            13,            18,            5,            0,            0,            4,            5,            51.1,0,0,6
,Jameer Nelson_2006,ORL,24,62,31,31,1784,905,            347,            719,48.3,            70,            165,42.4,141,181,77.9,            39,            141,            180,            302,            148,            70,            9,            174,            1663.0,2,0,68
,James Jones_2006,PHX,25,75,50,25,1772,699,            243,            581,41.8,            110,            285,38.6,103,121,85.1,            44,            209,            253,            57,            35,            38,            49,            142,            1314.1,2,0,180
,James Posey_2006,MIA,29,67,44,23,1914,483,            159,            395,40.3,            117,            290,40.3,48,61,78.7,            33,            286,            319,            89,            58,            54,            20,            196,            1163.3,1,0,210
,James Singleton_2006,LAC,24,59,34,25,753,203,            77,            151,51.0,            10,            20,50.0,39,50,78.0,            63,            134,            197,            29,            28,            19,            21,            95,            574.9,3,0,-50
,James Thomas_2006,CHI,25,22,10,12,150,28,            10,            19,52.6,            0,            0,0.0,8,14,57.1,            12,            27,            39,            1,            7,            0,            3,            35,            78.3,0,0,16
,Jannero Pargo_2006,CHI,26,57,28,29,646,274,            109,            292,37.3,            39,            103,37.9,17,21,81.0,            8,            53,            61,            94,            61,            24,            2,            57,            505.2,0,0,6
,Jared Jeffries_2006,WAS,24,77,39,38,1951,489,            187,            415,45.1,            16,            50,32.0,99,168,58.9,            164,            215,            379,            148,            99,            58,            50,            223,            1390.8,2,0,71
,Jarrett Jack_2006,POR,22,79,20,59,1599,526,            189,            428,44.2,            20,            76,26.3,128,160,80.0,            18,            142,            160,            219,            102,            41,            2,            138,            1073.5,0,0,-375
,Jarron Collins_2006,UTA,27,79,39,40,1729,415,            129,            280,46.1,            0,            0,0.0,157,219,71.7,            134,            199,            333,            97,            61,            36,            27,            252,            1088.1,1,0,-21
,Jarvis Hayes_2006,WAS,24,21,9,12,516,196,            77,            183,42.1,            17,            47,36.2,25,30,83.3,            19,            57,            76,            27,            22,            16,            1,            38,            356.7,0,0,13
,Jason Collins_2006,NJN,27,71,44,27,1895,255,            104,            262,39.7,            3,            12,25.0,44,86,51.2,            93,            249,            342,            70,            61,            46,            40,            251,            967.4,0,0,150
,Jason Hart_2006,SAC,28,66,34,32,818,218,            86,            221,38.9,            9,            31,29.0,37,56,66.1,            12,            59,            71,            70,            43,            31,            5,            85,            473.2,0,0,-54
,Jason Kapono_2006,MIA,25,51,30,21,665,207,            79,            177,44.6,            21,            53,39.6,28,33,84.8,            12,            59,            71,            37,            20,            7,            3,            89,            357.7,0,0,-80
,Jason Kidd_2006,NJN,33,80,49,31,2975,1065,            366,            905,40.4,            139,            395,35.2,194,244,79.5,            86,            494,            580,            672,            192,            150,            29,            157,            3114.0,28,8,269
,Jason Maxiell_2006,DET,23,26,20,6,159,60,            23,            54,42.6,            0,            0,0.0,14,42,33.3,            12,            16,            28,            3,            11,            4,            5,            14,            114.1,1,0,-98
,Jason Richardson_2006,GSW,25,75,32,43,2877,1741,            641,            1438,44.6,            183,            477,38.4,276,410,67.3,            105,            333,            438,            232,            167,            97,            37,            206,            2849.6,5,0,41
,Jason Terry_2006,DAL,28,80,58,22,2798,1371,            516,            1099,47.0,            171,            416,41.1,168,210,80.0,            31,            127,            158,            306,            135,            100,            27,            196,            2265.6,2,0,479
,Jason Williams_2006,MIA,30,59,38,21,1874,728,            268,            606,44.2,            107,            288,37.2,85,98,86.7,            6,            133,            139,            287,            100,            53,            5,            101,            1399.3,1,0,212
,Jeff Foster_2006,IND,29,63,30,33,1581,372,            138,            250,55.2,            0,            4,0.0,96,159,60.4,            224,            350,            574,            50,            64,            41,            27,            191,            1275.8,7,0,75
,Jeff McInnis_2006,NJN,31,28,15,13,486,149,            63,            143,44.1,            3,            16,18.8,20,29,69.0,            11,            39,            50,            52,            29,            11,            2,            37,            297.0,0,0,-176
,Jermaine Jackson_2006,MIL,30,30,17,13,202,35,            11,            26,42.3,            1,            4,25.0,12,14,85.7,            8,            19,            27,            25,            13,            4,            1,            19,            106.9,0,0,-117
,Jermaine O'Neal_2006,IND,27,51,26,25,1802,1024,            380,            805,47.2,            3,            10,30.0,261,368,70.9,            102,            374,            476,            133,            151,            27,            117,            177,            2075.7,19,0,103
,Jerome James_2006,NYK,30,45,11,34,406,137,            56,            121,46.3,            0,            0,0.0,25,40,62.5,            39,            52,            91,            12,            51,            3,            23,            104,            291.2,0,0,-142
,Jerry Stackhouse_2006,DAL,31,55,41,14,1525,715,            242,            603,40.1,            36,            130,27.7,195,221,88.2,            32,            121,            153,            160,            121,            37,            10,            96,            1158.6,0,0,145
,Jim Jackson_2006,LAL,35,40,27,13,512,121,            47,            160,29.4,            18,            74,24.3,9,13,69.2,            11,            65,            76,            35,            35,            12,            6,            51,            283.7,0,0,2
,Jiri Welsch_2006,MIL,26,58,30,28,866,251,            86,            222,38.7,            14,            49,28.6,65,87,74.7,            22,            89,            111,            62,            41,            34,            1,            65,            541.2,0,0,-195
,Joe Johnson_2006,ATL,25,82,26,56,3340,1653,            632,            1395,45.3,            128,            360,35.6,261,330,79.1,            98,            237,            335,            536,            267,            103,            31,            187,            2994.0,13,1,-374
,Joe Smith_2006,MIL,30,44,20,24,887,379,            145,            305,47.5,            0,            2,0.0,89,115,77.4,            83,            147,            230,            31,            40,            24,            13,            120,            772.5,5,0,-14
,Joel Przybilla_2006,POR,26,56,16,40,1395,344,            131,            239,54.8,            0,            0,0.0,82,154,53.2,            146,            245,            391,            43,            76,            20,            130,            149,            1251.7,6,0,-237
,Joey Graham_2006,TOR,24,80,26,54,1581,533,            198,            414,47.8,            29,            87,33.3,108,133,81.2,            57,            187,            244,            60,            92,            37,            13,            228,            973.8,0,0,-176
,Johan Petro_2006,SEA,20,68,26,42,1282,353,            153,            300,51.0,            0,            0,0.0,47,75,62.7,            109,            187,            296,            15,            60,            25,            51,            213,            898.7,2,0,-149
,John Edwards_2006,ATL,24,40,11,29,296,70,            31,            64,48.4,            0,            0,0.0,8,11,72.7,            18,            30,            48,            5,            12,            3,            15,            76,            177.1,0,0,-89
,John Lucas III_2006,HOU,23,13,4,9,107,30,            14,            36,38.9,            2,            9,22.2,0,0,0.0,            2,            3,            5,            12,            7,            5,            0,            6,            62.0,0,0,-7
,John Salmons_2006,PHI,26,82,38,44,2059,619,            219,            521,42.0,            26,            87,29.9,155,200,77.5,            48,            172,            220,            223,            125,            73,            13,            178,            1350.5,3,0,-190
,John Thomas_2006,NJN,30,16,5,11,127,15,            6,            15,40.0,            0,            0,0.0,3,4,75.0,            10,            10,            20,            2,            8,            3,            2,            17,            49.0,0,0,-12
,Jon Barry_2006,HOU,36,20,7,13,342,86,            25,            65,38.5,            12,            32,37.5,24,29,82.8,            1,            30,            31,            26,            22,            13,            1,            25,            182.2,0,0,-46
,Jonathan Bender_2006,IND,25,2,1,1,21,10,            4,            5,80.0,            0,            0,0.0,2,2,100,            0,            4,            4,            2,            0,            0,            1,            2,            20.8,0,0,-8
,Jose Calderon_2006,TOR,24,64,18,46,1487,349,            132,            312,42.3,            7,            43,16.3,78,92,84.8,            30,            111,            141,            288,            101,            42,            4,            93,            987.2,2,0,-108
,Josh Childress_2006,ATL,23,74,24,50,2249,742,            278,            504,55.2,            32,            65,49.2,154,201,76.6,            134,            253,            387,            131,            101,            86,            39,            184,            1676.9,6,0,-188
,Josh Davis_2006,PHX,25,6,2,4,17,6,            2,            7,28.6,            0,            2,0.0,2,3,66.7,            3,            1,            4,            1,            1,            2,            0,            3,            17.3,0,0,-16
,Josh Howard_2006,DAL,26,59,44,15,1915,923,            350,            743,47.1,            27,            63,42.9,196,267,73.4,            123,            248,            371,            111,            79,            68,            26,            167,            1737.7,12,0,314
,Josh Powell_2006,DAL,23,37,25,12,429,110,            37,            81,45.7,            0,            0,0.0,36,45,80.0,            28,            53,            81,            9,            22,            7,            4,            52,            231.7,0,0,-2
,Josh Smith_2006,ATL,20,80,26,54,2559,902,            329,            774,42.5,            34,            110,30.9,210,292,71.9,            176,            355,            531,            191,            162,            64,            208,            260,            2479.7,11,0,-317
,Juan Dixon_2006,POR,27,76,19,57,1920,935,            357,            821,43.5,            65,            170,38.2,156,194,80.4,            30,            147,            177,            149,            113,            58,            6,            157,            1449.9,0,0,-335
,Julius Hodge_2006,DEN,22,14,7,7,33,13,            5,            13,38.5,            0,            0,0.0,3,8,37.5,            5,            2,            7,            6,            8,            2,            0,            7,            28.4,0,0,2
,Jumaine Jones_2006,CHA,27,76,23,53,2088,799,            298,            736,40.5,            115,            335,34.3,88,121,72.7,            105,            271,            376,            63,            74,            68,            22,            200,            1540.7,3,0,-250
,Justin Reed_2006,MIN,24,72,26,46,997,325,            119,            295,40.3,            0,            1,0.0,87,120,72.5,            53,            71,            124,            41,            52,            23,            15,            163,            597.3,0,0,-172
,Juwan Howard_2006,HOU,33,80,34,46,2537,942,            394,            859,45.9,            0,            4,0.0,154,191,80.6,            168,            367,            535,            112,            133,            49,            8,            235,            1790.0,10,0,-250
,Kareem Rush_2006,CHA,25,47,13,34,1111,474,            181,            469,38.6,            57,            164,34.8,55,77,71.4,            18,            85,            103,            50,            65,            38,            13,            79,            760.6,0,0,-179
,Keith Bogans_2006,HOU,26,72,25,47,1912,622,            215,            544,39.5,            65,            200,32.5,127,186,68.3,            55,            200,            255,            128,            90,            71,            9,            167,            1270.0,0,0,-205
,Keith McLeod_2006,UTA,26,66,36,30,1232,370,            120,            340,35.3,            24,            82,29.3,106,133,79.7,            11,            67,            78,            151,            76,            42,            9,            131,            767.1,0,0,-119
,Keith Van Horn_2006,DAL,30,53,38,15,1089,472,            164,            387,42.4,            50,            136,36.8,94,113,83.2,            54,            138,            192,            37,            71,            31,            11,            121,            812.9,2,0,95
,Kelvin Cato_2006,DET,31,27,12,15,333,98,            36,            84,42.9,            0,            0,0.0,26,35,74.3,            20,            50,            70,            4,            18,            6,            12,            52,            224.0,0,0,-52
,Kendrick Perkins_2006,BOS,21,68,25,43,1332,354,            137,            266,51.5,            0,            2,0.0,80,130,61.5,            140,            264,            404,            69,            107,            21,            105,            199,            1213.3,4,0,-56
,Kenny Thomas_2006,SAC,28,82,44,38,2293,748,            305,            604,50.5,            0,            1,0.0,138,204,67.6,            199,            419,            618,            168,            135,            72,            39,            196,            1939.6,20,1,-37
,Kenyon Martin_2006,DEN,28,56,25,31,1546,720,            297,            600,49.5,            5,            22,22.7,121,170,71.2,            93,            260,            353,            79,            72,            43,            52,            171,            1475.1,7,0,55
,Kevin Burleson_2006,CHA,27,39,12,27,340,70,            22,            88,25.0,            10,            54,18.5,16,17,94.1,            4,            22,            26,            48,            25,            26,            2,            63,            232.2,0,0,-2
,Kevin Garnett_2006,MIN,30,76,31,45,2957,1656,            626,            1191,52.6,            8,            30,26.7,396,489,81.0,            214,            752,            966,            308,            180,            104,            107,            206,            3730.2,62,0,40
,Kevin Martin_2006,SAC,23,72,40,32,1913,778,            262,            546,48.0,            66,            179,36.9,188,222,84.7,            58,            203,            261,            97,            81,            55,            9,            138,            1347.7,2,0,38
,Kevin Ollie_2006,PHI,33,70,33,37,1069,192,            75,            174,43.1,            1,            3,33.3,41,49,83.7,            13,            85,            98,            101,            29,            33,            3,            103,            540.1,0,0,-202
,Keyon Dooling_2006,ORL,26,50,23,27,1137,470,            178,            405,44.0,            13,            43,30.2,101,121,83.5,            11,            67,            78,            109,            82,            49,            4,            116,            804.1,0,0,37
,Kirk Hinrich_2006,CHI,25,81,40,41,2955,1284,            451,            1078,41.8,            126,            341,37.0,256,314,81.5,            29,            259,            288,            514,            188,            94,            21,            251,            2557.6,11,0,-22
,Kirk Snyder_2006,NOK,23,68,28,40,1310,542,            205,            453,45.3,            46,            129,35.7,86,117,73.5,            55,            106,            161,            102,            70,            29,            23,            106,            974.2,1,0,27
,Kobe Bryant_2006,LAL,27,80,45,35,3277,2832,            978,            2173,45.0,            180,            518,34.7,696,819,85.0,            71,            354,            425,            360,            250,            147,            30,            233,            4163.0,4,0,318
,Kris Humphries_2006,UTA,21,62,27,35,619,188,            77,            203,37.9,            0,            5,0.0,34,65,52.3,            56,            101,            157,            30,            31,            23,            16,            82,            507.4,1,0,-80
,Kurt Thomas_2006,PHX,33,53,36,17,1411,455,            190,            391,48.6,            0,            0,0.0,75,92,81.5,            102,            313,            415,            57,            57,            23,            54,            193,            1212.5,8,0,242
,Kwame Brown_2006,LAL,24,72,39,33,1978,536,            204,            388,52.6,            0,            1,0.0,128,235,54.5,            182,            291,            473,            72,            100,            27,            46,            196,            1330.6,7,0,75
,Kyle Korver_2006,PHI,25,82,38,44,2563,939,            327,            761,43.0,            184,            438,42.0,101,119,84.9,            27,            243,            270,            163,            98,            65,            26,            224,            1682.5,1,0,-53
,Lamar Odom_2006,LAL,26,80,45,35,3221,1186,            445,            925,48.1,            80,            215,37.2,216,313,69.0,            181,            557,            738,            443,            213,            75,            64,            256,            2940.1,29,2,241
,Lamond Murray_2006,NJN,33,57,37,20,576,196,            72,            181,39.8,            27,            78,34.6,25,40,62.5,            29,            103,            132,            13,            22,            17,            7,            66,            423.9,0,0,-42
,Laron Profit_2006,LAL,28,25,14,11,279,104,            40,            84,47.6,            3,            18,16.7,21,24,87.5,            8,            35,            43,            15,            24,            11,            5,            25,            202.1,0,0,-40
,Larry Hughes_2006,CLE,27,36,23,13,1281,558,            192,            469,40.9,            28,            76,36.8,146,193,75.6,            26,            135,            161,            131,            99,            53,            21,            117,            1070.7,1,0,25
,Lawrence Roberts_2006,MEM,23,33,23,10,181,51,            20,            44,45.5,            0,            2,0.0,11,23,47.8,            26,            23,            49,            5,            5,            8,            2,            30,            142.3,1,0,4
,LeBron James_2006,CLE,21,79,47,32,3361,2478,            875,            1823,48.0,            127,            379,33.5,601,814,73.8,            75,            481,            556,            521,            260,            123,            66,            181,            4233.7,21,5,275
,Leandro Barbosa_2006,PHX,23,57,36,21,1592,744,            273,            567,48.1,            87,            196,44.4,111,147,75.5,            31,            119,            150,            158,            89,            48,            6,            145,            1234.0,0,0,111
,Lee Nailon_2006,PHI,31,22,11,11,237,93,            40,            80,50.0,            0,            0,0.0,13,15,86.7,            23,            19,            42,            7,            10,            8,            4,            32,            179.9,0,0,0
,Linas Kleiza_2006,DEN,21,61,33,28,519,213,            77,            173,44.5,            2,            13,15.4,57,81,70.4,            38,            78,            116,            15,            16,            10,            13,            87,            427.7,0,0,-25
,Lindsey Hunter_2006,DET,35,30,21,9,353,87,            37,            100,37.0,            11,            43,25.6,2,4,50.0,            10,            30,            40,            62,            20,            19,            1,            44,            268.0,0,0,24
,Linton Johnson_2006,NOK,26,36,13,23,524,153,            61,            149,40.9,            13,            36,36.1,18,27,66.7,            40,            82,            122,            14,            28,            12,            12,            61,            364.4,1,0,-48
,Lonny Baxter_2006,CHA,27,41,13,28,401,118,            45,            104,43.3,            0,            0,0.0,28,35,80.0,            45,            72,            117,            4,            20,            11,            8,            56,            301.4,1,0,20
,Loren Woods_2006,TOR,28,27,7,20,324,62,            28,            59,47.5,            0,            1,0.0,6,14,42.9,            44,            66,            110,            4,            16,            9,            23,            49,            280.0,1,0,-21
,Lorenzen Wright_2006,MEM,30,78,47,31,1689,454,            194,            406,47.8,            0,            2,0.0,66,117,56.4,            142,            253,            395,            48,            67,            52,            46,            201,            1227.0,3,0,141
,Lou Williams_2006,PHI,19,30,14,16,145,56,            23,            52,44.2,            2,            9,22.2,8,13,61.5,            3,            16,            19,            10,            13,            5,            0,            13,            95.8,0,0,-24
,Luke Jackson_2006,CLE,24,36,19,17,315,96,            29,            85,34.1,            12,            36,33.3,26,33,78.8,            16,            24,            40,            25,            31,            11,            2,            30,            189.5,0,0,-25
,Luke Ridnour_2006,SEA,25,79,34,45,2625,910,            334,            799,41.8,            43,            149,28.9,199,227,87.7,            47,            188,            235,            550,            162,            123,            22,            178,            2290.0,12,0,-217
,Luke Schenscher_2006,CHI,24,20,11,9,149,36,            16,            26,61.5,            0,            0,0.0,4,13,30.8,            8,            21,            29,            7,            5,            1,            3,            21,            88.3,0,0,10
,Luke Walton_2006,LAL,26,69,38,31,1333,345,            135,            328,41.2,            18,            55,32.7,57,76,75.0,            88,            159,            247,            156,            78,            41,            15,            119,            965.4,1,0,63
,Luol Deng_2006,CHI,21,78,39,39,2604,1112,            442,            954,46.3,            21,            78,26.9,207,276,75.0,            127,            389,            516,            147,            105,            72,            50,            128,            2212.7,11,0,105
,Luther Head_2006,HOU,23,80,32,48,2310,707,            254,            630,40.3,            113,            313,36.1,86,123,69.9,            33,            233,            266,            215,            119,            89,            9,            169,            1523.7,1,0,-40
,Maciej Lampe_2006,HOU,21,6,1,5,28,4,            2,            11,18.2,            0,            0,0.0,0,2,0.0,            4,            5,            9,            2,            3,            0,            0,            2,            14.8,0,0,-3
,Malik Allen_2006,CHI,28,54,28,26,701,266,            121,            247,49.0,            1,            1,100,23,38,60.5,            44,            96,            140,            20,            34,            14,            16,            92,            520.0,0,0,49
,Malik Rose_2006,NYK,31,72,20,52,1118,318,            105,            281,37.4,            1,            1,100,107,137,78.1,            84,            175,            259,            67,            80,            43,            14,            145,            820.3,4,0,-278
,Manu Ginobili_2006,SAS,28,65,51,14,1813,981,            309,            669,46.2,            83,            217,38.2,280,360,77.8,            42,            188,            230,            235,            121,            101,            26,            156,            1869.5,2,0,409
,Marc Jackson_2006,NOK,31,64,28,36,1027,415,            174,            369,47.2,            1,            2,50.0,66,82,80.5,            86,            131,            217,            44,            65,            13,            8,            126,            739.4,2,0,-139
,Marcus Banks_2006,MIN,24,58,20,38,1496,578,            219,            468,46.8,            22,            63,34.9,118,147,80.3,            23,            112,            135,            220,            119,            54,            11,            162,            1146.0,0,0,-114
,Marcus Camby_2006,DEN,32,56,29,27,1857,716,            302,            649,46.5,            1,            11,9.1,111,156,71.2,            132,            536,            668,            115,            92,            79,            184,            158,            2387.1,30,0,34
,Marcus Fizer_2006,NOK,27,3,0,3,39,20,            9,            17,52.9,            1,            1,100,1,2,50.0,            1,            6,            7,            1,            2,            0,            0,            5,            27.9,0,0,-12
,Mario Kasun_2006,ORL,26,28,8,20,213,80,            31,            69,44.9,            0,            0,0.0,18,23,78.3,            24,            36,            60,            3,            15,            2,            3,            69,            156.5,0,0,-16
,Mark Blount_2006,MIN,30,81,28,53,2240,914,            373,            734,50.8,            0,            0,0.0,168,222,75.7,            96,            269,            365,            99,            194,            40,            76,            254,            1654.5,3,0,-160
,Mark Madsen_2006,MIN,30,62,27,35,676,74,            27,            66,40.9,            0,            7,0.0,20,47,42.6,            50,            91,            141,            11,            26,            23,            17,            114,            353.7,0,0,-21
,Marko Jaric_2006,MIN,27,75,31,44,2102,587,            226,            566,39.9,            40,            133,30.1,95,138,68.8,            60,            173,            233,            293,            127,            108,            21,            189,            1566.1,2,0,39
,Marquis Daniels_2006,DAL,25,62,43,19,1766,634,            246,            512,48.0,            4,            19,21.1,138,183,75.4,            81,            143,            224,            172,            100,            67,            13,            143,            1300.8,0,0,161
,Martell Webster_2006,POR,19,61,11,50,1070,404,            139,            348,39.9,            65,            182,35.7,61,71,85.9,            29,            101,            130,            34,            43,            21,            14,            90,            673.0,0,0,-245
