,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
,Erick Barkley_2002,POR,24,19,10,9,226,58,            24,            68,35.3,            1,            7,14.3,9,10,90.0,            5,            13,            18,            34,            12,            17,            1,            29,            172.6,0,0,-2
,Erick Dampier_2002,GSW,26,73,19,54,1737,554,            209,            480,43.5,            0,            0,0.0,136,211,64.5,            167,            220,            387,            87,            156,            17,            167,            235,            1544.9,5,0,-223
,Erick Strickland_2002,BOS,28,79,47,32,1640,606,            190,            488,38.9,            95,            247,38.5,131,155,84.5,            22,            191,            213,            184,            94,            56,            1,            145,            1214.6,0,0,-99
,Ernest Brown_2002,MIA,23,3,0,3,21,3,            1,            6,16.7,            0,            0,0.0,1,4,25.0,            1,            5,            6,            0,            3,            0,            1,            4,            10.2,0,0,-22
,Ervin Johnson_2002,MIL,34,81,41,40,1659,208,            89,            193,46.1,            0,            1,0.0,30,66,45.5,            142,            324,            466,            27,            52,            37,            82,            219,            1112.7,0,0,-34
,Etan Thomas_2002,WAS,24,47,20,27,620,203,            81,            151,53.6,            0,            0,0.0,41,74,55.4,            55,            126,            181,            6,            26,            17,            35,            76,            559.2,2,0,19
,Evan Eschmeyer_2002,DAL,27,31,22,9,299,62,            21,            50,42.0,            0,            0,0.0,20,33,60.6,            35,            63,            98,            9,            16,            10,            9,            60,            234.1,0,0,21
,Felipe Lopez_2002,MIN,27,67,42,25,573,169,            59,            156,37.8,            14,            33,42.4,37,55,67.3,            29,            51,            80,            39,            36,            18,            1,            73,            344.5,0,0,-54
,Felton Spencer_2002,NYK,34,32,10,22,248,29,            6,            26,23.1,            0,            0,0.0,17,33,51.5,            16,            34,            50,            3,            12,            7,            8,            73,            126.5,0,0,-15
,Fred Hoiberg_2002,CHI,29,79,20,59,1406,345,            121,            291,41.6,            24,            92,26.1,79,94,84.0,            18,            192,            210,            136,            32,            61,            5,            87,            967.0,0,0,-161
,Gary Payton_2002,SEA,33,82,45,37,3297,1815,            737,            1578,46.7,            74,            236,31.4,267,335,79.7,            80,            316,            396,            737,            209,            131,            26,            179,            3657.7,32,2,203
,Gary Trent_2002,MIN,27,64,39,25,1141,478,            193,            381,50.7,            0,            2,0.0,92,144,63.9,            104,            166,            270,            60,            58,            21,            27,            160,            978.0,3,0,-65
,George Lynch_2002,CHH,31,45,27,18,893,172,            73,            198,36.9,            1,            6,16.7,25,40,62.5,            70,            116,            186,            54,            41,            40,            14,            75,            597.2,0,0,-15
,George McCloud_2002,DEN,35,69,22,47,1832,604,            206,            576,35.8,            60,            222,27.0,132,163,81.0,            67,            184,            251,            204,            144,            58,            19,            175,            1298.2,2,0,-330
,Gerald Wallace_2002,SAC,19,54,43,11,432,173,            75,            175,42.9,            0,            7,0.0,23,46,50.0,            49,            40,            89,            27,            22,            19,            6,            46,            373.3,0,0,12
,Gilbert Arenas_2002,GSW,20,47,10,37,1152,511,            174,            384,45.3,            39,            113,34.5,124,160,77.5,            41,            91,            132,            174,            97,            69,            11,            115,            1073.4,1,0,-133
,Glen Rice_2002,HOU,35,20,7,13,607,172,            65,            167,38.9,            18,            64,28.1,24,30,80.0,            5,            42,            47,            31,            24,            12,            3,            34,            295.9,0,0,-20
,Glenn Robinson_2002,MIL,29,66,33,33,2348,1366,            536,            1147,46.7,            58,            178,32.6,236,282,83.7,            70,            336,            406,            168,            174,            97,            41,            173,            2345.2,13,0,-72
,Grant Hill_2002,ORL,29,14,7,7,514,235,            83,            195,42.6,            0,            2,0.0,69,80,86.3,            29,            96,            125,            64,            37,            8,            4,            40,            480.0,5,0,9
,Grant Long_2002,MEM,36,66,18,48,1868,417,            164,            385,42.6,            3,            17,17.6,86,123,69.9,            31,            200,            231,            136,            103,            63,            12,            123,            1020.2,0,0,-384
,Greg Anthony_2002,MIL,34,60,16,44,1513,474,            183,            475,38.5,            48,            163,29.4,60,91,65.9,            22,            110,            132,            282,            94,            77,            5,            114,            1207.4,1,0,-271
,Greg Buckner_2002,DAL,25,44,30,14,885,253,            104,            198,52.5,            5,            16,31.3,40,58,69.0,            67,            106,            173,            48,            27,            31,            19,            124,            655.6,1,0,8
,Greg Foster_2002,MIL,33,6,2,4,25,7,            2,            9,22.2,            0,            4,0.0,3,4,75.0,            0,            8,            8,            1,            0,            0,            0,            4,            18.1,0,0,-11
,Greg Ostertag_2002,UTA,29,74,39,35,1110,245,            91,            201,45.3,            0,            0,0.0,63,130,48.5,            125,            188,            313,            50,            51,            15,            109,            152,            1016.6,2,0,64
,Hakeem Olajuwon_2002,TOR,39,61,33,28,1375,435,            194,            418,46.4,            0,            2,0.0,47,84,56.0,            98,            268,            366,            66,            98,            74,            92,            147,            1373.2,4,0,27
,Hanno Mottola_2002,ATL,25,82,33,49,1368,396,            169,            384,44.0,            1,            13,7.7,57,76,75.0,            81,            187,            268,            50,            70,            20,            19,            174,            839.6,1,0,-159
,Harold Jamison_2002,LAC,25,25,11,14,177,54,            22,            43,51.2,            0,            0,0.0,10,15,66.7,            24,            15,            39,            6,            6,            5,            1,            23,            121.8,1,0,-4
,Hedo Turkoglu_2002,SAC,23,80,60,20,1969,810,            290,            687,42.2,            63,            171,36.8,167,230,72.6,            63,            300,            363,            163,            81,            57,            31,            184,            1673.1,2,0,405
,Horace Grant_2002,ORL,36,76,41,35,2211,608,            264,            515,51.3,            0,            0,0.0,80,111,72.1,            159,            322,            481,            104,            51,            57,            49,            118,            1608.2,5,0,229
,Howard Eisley_2002,NYK,29,39,17,22,610,171,            59,            175,33.7,            14,            58,24.1,39,49,79.6,            9,            40,            49,            100,            53,            24,            3,            55,            407.8,0,0,-5
,Hubert Davis_2002,WAS,32,51,23,28,1232,365,            146,            326,44.8,            57,            126,45.2,16,21,76.2,            7,            70,            77,            107,            44,            28,            3,            58,            666.9,0,0,-37
,Ike Austin_2002,MEM,32,21,5,16,306,76,            36,            92,39.1,            0,            3,0.0,4,4,100,            11,            60,            71,            13,            11,            9,            5,            36,            211.7,1,0,-92
,Ike Fontaine_2002,MEM,27,6,2,4,76,11,            3,            14,21.4,            1,            5,20.0,4,6,66.7,            0,            5,            5,            4,            4,            0,            0,            6,            19.0,0,0,-50
,Ira Bowman_2002,PHI,29,3,0,3,29,10,            5,            7,71.4,            0,            1,0.0,0,0,0.0,            0,            1,            1,            1,            0,            2,            0,            3,            18.7,0,0,-4
,Ira Newble_2002,ATL,27,42,19,23,1274,338,            131,            263,49.8,            1,            7,14.3,75,88,85.2,            80,            142,            222,            45,            49,            38,            20,            117,            796.9,2,0,3
,Isaiah Rider_2002,DEN,31,10,5,5,174,93,            37,            81,45.7,            6,            15,40.0,13,17,76.5,            10,            23,            33,            12,            14,            3,            2,            11,            151.6,1,0,25
,Jabari Smith_2002,PHI,25,23,17,6,181,73,            26,            63,41.3,            0,            3,0.0,21,32,65.6,            8,            20,            28,            11,            5,            6,            6,            31,            154.1,0,0,17
,Jacque Vaughn_2002,ATL,27,82,33,49,1855,540,            206,            438,47.0,            24,            54,44.4,104,126,82.5,            18,            150,            168,            349,            111,            64,            2,            183,            1352.1,1,0,-261
,Jahidi White_2002,WAS,26,71,33,38,1347,383,            150,            279,53.8,            0,            0,0.0,83,154,53.9,            159,            285,            444,            17,            65,            25,            75,            163,            1176.3,6,0,-89
,Jake Tsakalidis_2002,PHX,23,67,29,38,1585,491,            190,            400,47.5,            0,            1,0.0,111,159,69.8,            130,            244,            374,            23,            78,            23,            69,            193,            1172.3,6,0,30
,Jake Voskuhl_2002,PHX,24,59,27,32,901,296,            107,            193,55.4,            0,            0,0.0,82,109,75.2,            103,            147,            250,            18,            48,            11,            23,            139,            677.0,0,0,-85
,Jalen Rose_2002,CHI,29,83,35,48,3156,1696,            663,            1458,45.5,            89,            246,36.2,281,335,83.9,            43,            330,            373,            355,            201,            78,            45,            251,            2844.1,5,0,-126
,Jamaal Magloire_2002,CHH,24,82,44,38,1552,697,            227,            413,55.0,            0,            1,0.0,243,333,73.0,            152,            308,            460,            31,            118,            27,            86,            201,            1516.5,8,0,113
,Jamaal Tinsley_2002,IND,24,80,41,39,2443,751,            289,            760,38.0,            42,            175,24.0,131,186,70.4,            78,            220,            298,            647,            270,            138,            40,            248,            2343.1,17,2,42
,Jamal Crawford_2002,CHI,22,23,5,18,482,214,            89,            187,47.6,            26,            58,44.8,10,13,76.9,            5,            29,            34,            55,            32,            18,            5,            18,            374.3,0,0,-131
,Jamal Mashburn_2002,CHH,29,40,23,17,1596,858,            303,            744,40.7,            41,            112,36.6,211,241,87.6,            31,            211,            242,            171,            110,            45,            6,            80,            1447.9,4,0,47
,James Posey_2002,DEN,25,73,24,49,2243,782,            277,            736,37.6,            67,            237,28.3,161,203,79.3,            109,            320,            429,            180,            127,            114,            39,            224,            1898.8,7,0,-235
,Jamison Brewer_2002,IND,21,13,6,7,41,4,            2,            5,40.0,            0,            1,0.0,0,0,0.0,            2,            6,            8,            9,            3,            2,            0,            3,            30.1,0,0,1
,Jaren Jackson_2002,ORL,34,9,4,5,144,39,            15,            37,40.5,            7,            20,35.0,2,4,50.0,            1,            16,            17,            8,            8,            5,            0,            13,            78.4,0,0,-50
,Jarron Collins_2002,UTA,23,70,40,30,1445,450,            158,            343,46.1,            0,            1,0.0,134,181,74.0,            138,            158,            296,            58,            56,            29,            22,            234,            989.2,1,0,43
,Jason Caffey_2002,MIL,29,23,15,8,285,99,            36,            72,50.0,            0,            1,0.0,27,43,62.8,            24,            26,            50,            12,            19,            4,            5,            39,            185.0,0,0,-12
,Jason Collier_2002,HOU,24,25,6,19,363,106,            41,            95,43.2,            0,            1,0.0,24,32,75.0,            31,            51,            82,            9,            13,            6,            4,            40,            234.9,0,0,-101
,Jason Collins_2002,NJN,23,77,47,30,1403,350,            117,            278,42.1,            1,            2,50.0,115,164,70.1,            132,            169,            301,            81,            72,            29,            47,            173,            988.7,3,0,100
,Jason Hart_2002,SAS,24,10,10,0,93,26,            10,            19,52.6,            0,            2,0.0,6,6,100,            4,            9,            13,            12,            8,            7,            1,            16,            75.6,0,0,2
,Jason Kidd_2002,NJN,29,82,52,30,3056,1208,            445,            1138,39.1,            117,            364,32.1,201,247,81.4,            130,            465,            595,            808,            286,            175,            20,            136,            3433.0,44,8,346
,Jason Richardson_2002,GSW,21,80,21,59,2628,1151,            464,            1090,42.6,            82,            246,33.3,141,210,67.1,            124,            216,            340,            236,            160,            106,            31,            195,            2164.0,1,0,-274
,Jason Terry_2002,ATL,24,78,33,45,2968,1504,            524,            1219,43.0,            172,            444,38.7,284,340,83.5,            40,            230,            270,            444,            181,            144,            13,            156,            2784.0,8,0,-163
,Jason Williams_2002,MEM,26,65,21,44,2238,959,            376,            985,38.2,            127,            430,29.5,80,101,79.2,            22,            173,            195,            519,            214,            111,            7,            102,            2111.5,18,0,-325
,Jeff Foster_2002,IND,25,82,42,40,1785,467,            177,            394,44.9,            2,            15,13.3,111,182,61.0,            206,            350,            556,            70,            79,            71,            38,            232,            1487.2,8,0,-45
,Jeff McInnis_2002,LAC,27,81,38,43,3032,1184,            463,            1121,41.3,            75,            234,32.1,183,219,83.6,            45,            168,            213,            500,            147,            63,            6,            202,            2249.6,8,0,-79
,Jeff Trepagnier_2002,CLE,22,12,2,10,76,18,            7,            23,30.4,            0,            1,0.0,4,7,57.1,            3,            9,            12,            12,            11,            8,            4,            8,            75.4,0,0,14
,Jelani McCoy_2002,LAL,24,21,16,5,104,26,            12,            21,57.1,            0,            0,0.0,2,8,25.0,            8,            17,            25,            7,            8,            0,            5,            14,            73.5,0,0,-38
,Jermaine Jackson_2002,TOR,26,24,12,12,278,57,            20,            42,47.6,            1,            2,50.0,16,24,66.7,            3,            24,            27,            57,            14,            9,            1,            24,            190.9,1,0,-31
,Jermaine O'Neal_2002,IND,23,72,40,32,2708,1371,            543,            1133,47.9,            1,            14,7.1,284,413,68.8,            188,            569,            757,            118,            174,            45,            166,            269,            2915.4,39,0,99
,Jerome James_2002,SEA,26,56,30,26,952,298,            134,            273,49.1,            0,            0,0.0,30,60,50.0,            89,            143,            232,            24,            74,            25,            86,            174,            871.4,1,0,178
,Jerome Moiso_2002,CHH,24,15,8,7,75,16,            8,            20,40.0,            0,            0,0.0,0,0,0.0,            4,            21,            25,            4,            8,            3,            2,            12,            59.0,0,0,4
,Jerome Williams_2002,TOR,29,68,37,31,1636,518,            190,            388,49.0,            0,            0,0.0,138,204,67.6,            165,            221,            386,            75,            68,            78,            25,            153,            1334.7,6,0,82
,Jerry Stackhouse_2002,DET,27,76,45,31,2686,1629,            524,            1319,39.7,            86,            300,28.7,495,577,85.8,            77,            238,            315,            403,            266,            77,            37,            163,            2687.5,5,0,100
,Jeryl Sasser_2002,ORL,23,7,2,5,34,10,            3,            14,21.4,            0,            0,0.0,4,5,80.0,            3,            4,            7,            2,            2,            3,            0,            3,            28.4,0,0,-16
,Jim Jackson_2002,MIA,31,55,29,26,1824,589,            238,            538,44.2,            38,            81,46.9,75,87,86.2,            54,            236,            290,            140,            106,            42,            14,            145,            1209.0,4,0,-11
,Joe Crispin_2002,PHX,22,21,11,10,154,79,            26,            68,38.2,            15,            39,38.5,12,13,92.3,            2,            9,            11,            26,            10,            5,            0,            10,            136.2,0,0,-11
,Joe Johnson_2002,PHX,21,77,38,39,1917,581,            251,            584,43.0,            38,            130,29.2,41,53,77.4,            75,            182,            257,            179,            71,            59,            20,            114,            1323.9,2,0,-44
,Joe Smith_2002,MIN,26,72,42,30,1925,767,            297,            581,51.1,            2,            3,66.7,171,206,83.0,            152,            301,            453,            82,            86,            39,            59,            250,            1641.6,7,0,339
,Joel Przybilla_2002,MIL,22,71,33,38,1126,190,            76,            142,53.5,            0,            1,0.0,38,90,42.2,            78,            205,            283,            21,            43,            20,            118,            199,            932.1,1,0,-55
,John Amaechi_2002,UTA,31,54,28,26,586,175,            54,            166,32.5,            0,            0,0.0,67,105,63.8,            52,            57,            109,            29,            55,            7,            10,            64,            345.3,0,0,-130
,John Crotty_2002,UTA,32,41,23,18,799,284,            98,            208,47.1,            31,            69,44.9,57,66,86.4,            16,            59,            75,            141,            51,            19,            1,            77,            594.5,0,0,48
,John Starks_2002,UTA,36,66,34,32,930,290,            114,            310,36.8,            29,            95,30.5,33,41,80.5,            15,            53,            68,            70,            52,            33,            0,            126,            523.6,0,0,-33
,John Stockton_2002,UTA,40,82,44,38,2570,1102,            401,            775,51.7,            25,            78,32.1,275,321,85.7,            59,            204,            263,            674,            208,            152,            24,            209,            2748.6,21,0,166
,John Wallace_2002,PHX,28,46,19,27,485,231,            93,            214,43.5,            5,            13,38.5,40,46,87.0,            27,            58,            85,            29,            29,            11,            9,            60,            407.5,0,0,-66
,Johnny Newman_2002,DAL,38,47,33,14,725,198,            67,            148,45.3,            22,            57,38.6,42,58,72.4,            9,            40,            49,            14,            21,            29,            4,            88,            355.8,0,0,-3
,Jon Barry_2002,DET,32,82,50,32,1989,739,            255,            523,48.8,            121,            258,46.9,108,116,93.1,            42,            192,            234,            274,            111,            94,            20,            134,            1661.8,1,0,158
,Jonathan Bender_2002,IND,21,78,41,37,1646,581,            198,            460,43.0,            45,            125,36.0,140,181,77.3,            64,            180,            244,            62,            96,            19,            49,            147,            1074.8,1,0,-42
,Joseph Forte_2002,BOS,21,8,2,6,38,6,            1,            12,8.3,            0,            3,0.0,4,4,100,            1,            5,            6,            6,            3,            2,            0,            1,            25.2,0,0,-17
,Jud Buechler_2002,ORL,34,66,36,30,679,111,            44,            118,37.3,            21,            60,35.0,2,4,50.0,            29,            87,            116,            32,            15,            21,            8,            53,            370.2,0,0,-104
,Jumaine Jones_2002,CLE,23,81,28,53,2143,671,            287,            640,44.8,            52,            168,31.0,45,68,66.2,            125,            365,            490,            116,            79,            75,            46,            184,            1717.0,10,0,-114
,Juwan Howard_2002,DEN,29,81,45,36,2634,1185,            462,            1005,46.0,            0,            2,0.0,261,343,76.1,            223,            389,            612,            169,            152,            46,            47,            265,            2299.9,17,0,-122
,Karl Malone_2002,UTA,38,80,43,37,3038,1788,            635,            1399,45.4,            9,            25,36.0,509,639,79.7,            142,            544,            686,            341,            263,            152,            59,            229,            3492.7,28,0,51
,Kedrick Brown_2002,BOS,21,29,17,12,245,63,            23,            70,32.9,            5,            27,18.5,12,20,60.0,            11,            39,            50,            15,            7,            18,            7,            18,            213.5,0,0,-5
,Keith Van Horn_2002,NJN,26,81,51,30,2462,1199,            471,            1089,43.3,            101,            293,34.5,156,195,80.0,            137,            472,            609,            164,            146,            63,            42,            221,            2344.8,18,0,216
,Kelvin Cato_2002,HOU,27,75,26,49,1919,493,            190,            326,58.3,            0,            1,0.0,113,194,58.2,            176,            349,            525,            29,            53,            40,            95,            208,            1518.5,11,0,-151
,Kendall Gill_2002,MIA,34,65,34,31,1415,372,            162,            422,38.4,            6,            44,13.6,42,62,67.7,            29,            155,            184,            100,            55,            44,            8,            140,            843.8,0,0,-96
,Kenny Anderson_2002,BOS,31,76,44,32,2427,731,            312,            716,43.6,            9,            33,27.3,98,132,74.2,            57,            218,            275,            403,            119,            141,            10,            210,            1999.5,2,0,251
,Kenny Satterfield_2002,DEN,21,36,11,25,560,189,            73,            199,36.7,            7,            27,25.9,36,46,78.3,            17,            35,            52,            108,            53,            31,            1,            43,            456.4,1,0,-60
,Kenny Thomas_2002,HOU,24,72,25,47,2481,1015,            396,            829,47.8,            0,            16,0.0,223,336,66.4,            158,            358,            516,            137,            143,            85,            66,            195,            2149.7,10,0,-273
,Kenyon Martin_2002,NJN,24,73,46,27,2505,1086,            445,            962,46.3,            15,            67,22.4,181,267,67.8,            113,            275,            388,            192,            172,            90,            121,            261,            2300.6,2,0,298
,Keon Clark_2002,TOR,27,81,41,40,2187,915,            380,            775,49.0,            0,            5,0.0,155,230,67.4,            182,            421,            603,            88,            140,            58,            122,            258,            2170.6,18,0,-42
,Kerry Kittles_2002,NJN,28,82,52,30,2599,1102,            438,            940,46.6,            98,            242,40.5,128,172,74.4,            68,            207,            275,            216,            109,            130,            31,            108,            2130.0,0,0,233
,Kevin Garnett_2002,MIN,26,81,49,32,3171,1714,            659,            1401,47.0,            37,            116,31.9,359,448,80.1,            243,            738,            981,            422,            229,            96,            126,            184,            3961.2,59,0,358
,Kevin Ollie_2002,IND,29,81,28,53,1724,462,            137,            353,38.8,            1,            2,50.0,187,227,82.4,            25,            159,            184,            291,            106,            62,            2,            97,            1205.3,1,0,-171
,Kevin Willis_2002,HOU,39,52,16,36,866,315,            125,            284,44.0,            0,            1,0.0,65,87,74.7,            105,            194,            299,            14,            41,            25,            23,            98,            797.8,6,0,-118
,Keyon Dooling_2002,LAC,22,14,6,8,157,58,            22,            57,38.6,            4,            14,28.6,10,12,83.3,            0,            3,            3,            12,            10,            4,            3,            20,            90.6,0,0,34
,Kirk Haston_2002,CHH,23,15,11,4,77,26,            11,            39,28.2,            0,            3,0.0,4,8,50.0,            5,            15,            20,            5,            3,            0,            1,            9,            57.5,0,0,-14
,Kobe Bryant_2002,LAL,23,80,56,24,3065,2019,            749,            1597,46.9,            33,            132,25.0,488,589,82.9,            112,            329,            441,            438,            223,            118,            35,            228,            3441.2,11,1,444
,Kurt Thomas_2002,NYK,29,82,30,52,2769,1143,            463,            938,49.4,            1,            6,16.7,216,265,81.5,            214,            533,            747,            87,            153,            71,            79,            341,            2466.9,31,0,-288
,Kwame Brown_2002,WAS,20,57,26,31,817,258,            94,            243,38.7,            0,            1,0.0,70,99,70.7,            63,            135,            198,            43,            43,            16,            26,            105,            643.1,2,0,-85
,LaPhonso Ellis_2002,MIA,32,66,26,40,1684,469,            189,            452,41.8,            38,            124,30.6,53,84,63.1,            107,            180,            287,            56,            73,            30,            37,            196,            1025.4,0,0,-182
,Lamar Odom_2002,LAC,22,29,14,15,999,379,            151,            360,41.9,            16,            84,19.0,61,93,65.6,            31,            145,            176,            171,            97,            23,            36,            91,            926.7,4,0,-8
,Lamond Murray_2002,CLE,29,71,26,45,2311,1176,            430,            986,43.6,            101,            238,42.4,215,263,81.7,            81,            291,            372,            157,            141,            70,            43,            148,            2055.9,7,0,-108
,Larry Hughes_2002,GSW,23,73,17,56,2046,895,            343,            810,42.3,            18,            93,19.4,191,259,73.7,            83,            162,            245,            316,            171,            113,            23,            150,            1900.0,5,0,-226
,Larry Robinson_2002,NYK,34,2,1,1,11,3,            1,            4,25.0,            1,            2,50.0,0,0,0.0,            0,            2,            2,            0,            0,            0,            0,            1,            5.4,0,0,5
,Latrell Sprewell_2002,NYK,31,81,29,52,3328,1575,            573,            1419,40.4,            145,            403,36.0,284,346,82.1,            59,            239,            298,            313,            223,            94,            14,            161,            2503.1,0,0,-237
,Lavor Postell_2002,NYK,24,23,5,18,178,93,            28,            84,33.3,            6,            26,23.1,31,41,75.6,            2,            14,            16,            5,            11,            6,            0,            7,            126.7,0,0,20
,Lawrence Funderburke_2002,SAC,31,56,42,14,721,264,            115,            245,46.9,            0,            3,0.0,34,56,60.7,            76,            122,            198,            32,            33,            11,            18,            65,            603.6,1,0,64
,Lee Nailon_2002,CHH,27,79,43,36,1913,851,            369,            764,48.3,            1,            2,50.0,112,150,74.7,            103,            188,            291,            94,            96,            59,            17,            175,            1473.2,1,0,-11
,Leon Smith_2002,ATL,21,14,5,9,101,31,            10,            26,38.5,            0,            0,0.0,11,17,64.7,            10,            21,            31,            3,            3,            5,            1,            12,            87.7,0,0,7
,Lindsey Hunter_2002,LAL,31,82,58,24,1615,473,            187,            490,38.2,            79,            208,38.0,20,40,50.0,            18,            103,            121,            129,            55,            66,            19,            120,            1011.7,0,0,143
,Loren Woods_2002,MIN,24,60,41,19,516,110,            33,            96,34.4,            0,            2,0.0,44,60,73.3,            46,            76,            122,            22,            36,            17,            34,            60,            406.4,0,0,-37
,Lorenzen Wright_2002,MEM,26,43,10,33,1251,516,            223,            486,45.9,            0,            2,0.0,70,123,56.9,            130,            275,            405,            44,            72,            30,            23,            126,            1155.0,15,0,-145
,Lucious Harris_2002,NJN,31,74,46,28,1556,675,            249,            537,46.4,            44,            118,37.3,133,158,84.2,            49,            158,            207,            116,            61,            53,            6,            99,            1213.4,0,0,100
,Malik Allen_2002,MIA,24,12,4,8,161,52,            22,            51,43.1,            0,            1,0.0,8,10,80.0,            15,            23,            38,            5,            2,            3,            8,            16,            136.1,1,0,-8
,Malik Rose_2002,SAS,27,82,58,24,1728,772,            293,            633,46.3,            1,            12,8.3,185,257,72.0,            172,            320,            492,            61,            140,            70,            42,            208,            1649.9,5,0,228
,Mamadou N'diaye_2002,TOR,27,5,1,4,47,20,            6,            10,60.0,            0,            0,0.0,8,10,80.0,            6,            5,            11,            0,            1,            0,            2,            6,            38.2,0,0,-5
,Marc Jackson_2002,MIN,27,39,15,24,498,186,            60,            164,36.6,            0,            1,0.0,66,80,82.5,            48,            80,            128,            14,            30,            11,            6,            69,            381.6,0,0,-29
,Marcus Camby_2002,NYK,28,29,11,18,1009,322,            130,            290,44.8,            0,            1,0.0,62,99,62.6,            89,            233,            322,            33,            42,            34,            50,            107,            967.9,10,0,-102
,Marcus Fizer_2002,CHI,23,76,19,57,1965,938,            371,            848,43.8,            7,            41,17.1,189,283,66.8,            128,            299,            427,            120,            131,            49,            24,            186,            1718.4,8,0,-304
,Mark Blount_2002,BOS,26,44,27,17,416,94,            32,            76,42.1,            0,            0,0.0,30,37,81.1,            26,            59,            85,            10,            23,            16,            19,            59,            293.0,0,0,-37
,Mark Bryant_2002,SAS,37,30,21,9,202,56,            25,            55,45.5,            0,            0,0.0,6,8,75.0,            25,            19,            44,            10,            6,            7,            2,            38,            144.8,0,0,-19
,Mark Jackson_2002,NYK,37,82,30,52,2364,686,            260,            592,43.9,            79,            195,40.5,87,110,79.1,            56,            253,            309,            605,            150,            74,            1,            162,            2039.3,11,1,-287
,Mark Madsen_2002,LAL,26,59,42,17,649,167,            66,            146,45.2,            0,            2,0.0,35,54,64.8,            89,            73,            162,            44,            22,            16,            13,            104,            492.4,0,0,73
,Mark Pope_2002,MIL,29,45,25,20,425,87,            36,            91,39.6,            4,            25,16.0,11,21,52.4,            20,            53,            73,            17,            15,            11,            11,            47,            251.1,0,0,-51
,Mark Strickland_2002,ATL,31,46,16,30,656,208,            91,            204,44.6,            1,            4,25.0,25,44,56.8,            41,            90,            131,            20,            28,            19,            16,            48,            472.2,2,0,-87
,Mateen Cleaves_2002,SAC,24,32,25,7,155,70,            30,            68,44.1,            2,            8,25.0,8,9,88.9,            1,            7,            8,            25,            27,            7,            0,            9,            111.1,0,0,-42
,Matt Bullard_2002,CHH,35,31,12,19,350,105,            39,            115,33.9,            16,            57,28.1,11,12,91.7,            10,            37,            47,            16,            12,            2,            2,            29,            185.4,0,0,-32
,Matt Geiger_2002,PHI,32,4,0,4,35,3,            1,            8,12.5,            0,            0,0.0,1,2,50.0,            3,            3,            6,            0,            2,            0,            2,            2,            14.2,0,0,-26
,Matt Harpring_2002,PHI,26,81,43,38,2547,958,            386,            838,46.1,            21,            69,30.4,165,222,74.3,            203,            370,            573,            107,            127,            70,            5,            201,            1904.1,15,0,178
,Maurice Evans_2002,MIN,23,10,5,5,43,21,            9,            19,47.4,            0,            3,0.0,3,4,75.0,            3,            1,            4,            4,            2,            0,            0,            9,            29.8,0,0,-2
,Mengke Bateer_2002,DEN,26,27,9,18,408,139,            53,            132,40.2,            4,            12,33.3,29,37,78.4,            32,            64,            96,            22,            32,            10,            5,            94,            300.2,0,0,-53
,Metta World Peace_2002,IND,22,55,24,31,1641,727,            269,            636,42.3,            53,            170,31.2,136,204,66.7,            73,            198,            271,            127,            118,            141,            39,            217,            1664.7,2,0,-21
,Michael Bradley_2002,TOR,23,26,16,10,118,30,            13,            25,52.0,            0,            2,0.0,4,8,50.0,            7,            17,            24,            3,            6,            0,            6,            10,            75.3,0,0,-44
,Michael Curry_2002,DET,33,82,50,32,1905,329,            125,            276,45.3,            7,            26,26.9,72,91,79.1,            15,            153,            168,            127,            60,            47,            10,            207,            832.1,0,0,-51
,Michael Dickerson_2002,MEM,27,4,0,4,126,43,            15,            48,31.3,            8,            21,38.1,5,6,83.3,            3,            9,            12,            9,            8,            3,            1,            12,            74.9,0,0,-8
,Michael Doleac_2002,CLE,25,42,14,28,709,194,            78,            187,41.7,            0,            0,0.0,38,46,82.6,            47,            121,            168,            25,            37,            15,            11,            98,            474.1,3,0,-125
,Michael Finley_2002,DAL,29,69,45,24,2755,1424,            569,            1228,46.3,            76,            224,33.9,210,251,83.7,            90,            270,            360,            230,            117,            65,            25,            144,            2354.0,5,0,221
,Michael Jordan_2002,WAS,39,60,30,30,2089,1375,            551,            1324,41.6,            10,            53,18.9,263,333,79.0,            50,            289,            339,            310,            162,            85,            26,            119,            2417.8,8,0,17
,Michael Olowokandi_2002,LAC,27,80,37,43,2570,885,            384,            886,43.3,            0,            0,0.0,117,188,62.2,            164,            547,            711,            90,            175,            55,            145,            217,            2298.2,24,0,-73
,Michael Redd_2002,MIL,22,67,35,32,1417,767,            294,            609,48.3,            88,            198,44.4,91,115,79.1,            77,            147,            224,            91,            57,            42,            7,            96,            1262.3,2,0,45
,Michael Ruffin_2002,PHI,25,15,5,10,169,16,            7,            26,26.9,            0,            0,0.0,2,8,25.0,            23,            28,            51,            5,            11,            5,            8,            23,            112.7,0,0,-47
,Michael Stewart_2002,TOR,27,11,2,9,91,22,            8,            23,34.8,            0,            0,0.0,6,11,54.5,            12,            13,            25,            3,            4,            4,            3,            22,            73.5,0,0,2
,Mike Bibby_2002,SAC,24,80,59,21,2657,1098,            446,            985,45.3,            51,            138,37.0,155,193,80.3,            37,            185,            222,            403,            134,            87,            15,            133,            2140.9,3,0,392
